input_text,target_text,category
"paraphrase: lagi pula, china tidak berlomba tidak ada yang terburu -buru, ""kata clark.","lagi pula, china tidak membalap siapa pun . jadi tidak ada terburu -buru, ""kata clark.",balanced
paraphrase: perusahaan mengatakan akan mengeluarkan panduan yang direvisi untuk tahun fiskal penuh bulan depan ketika merilis hasil q2 -nya.,perusahaan mengatakan akan memperbarui panduannya untuk tahun 2003 ketika mengumumkan hasil kuartal kedua pada pertengahan juli.,creative
"paraphrase: pada sisi atas, coca -cola co. (nyse: ko - news - people) melaporkan laba yang lebih tinggi untuk kuartal ini lebih awal pada hari kamis, dibantu oleh permintaan eropa.","coca-cola co. (ko) melaporkan laba yang lebih tinggi untuk kuartal ini, dibantu oleh permintaan eropa, kamis pagi.",balanced
paraphrase: microsoft telah dianugerahi paten untuk fitur dalam pesan instan yang mengingatkan pengguna ketika orang yang mereka komunikasikan dengan memasukkan pesan.,microsoft telah dianugerahi paten pada fitur pesan instan yang populer yang menunjukkan kepada pengguna ketika orang di ujung lain percakapan mengetik pesan.,creative
"paraphrase: saham ditutup jumat di 5,91, turun 1,24, atau 17 persen, di pasar saham nasdaq.","saham brocade ditutup pada 5,91, turun 1,24, atau 17,3 persen.",balanced
"paraphrase: seperti yang anda ketahui, afrika timur telah menjadi daerah ancaman teroris dan memang serangan teroris di masa lalu. ""","""afrika timur telah menjadi daerah ancaman teroris dan memang serangan teroris di masa lalu,"" kata juru bicara departemen luar negeri philip reeker.",creative
"paraphrase: siebel, yang kekayaannya melonjak dengan ledakan teknologi, telah memotong hampir sepertiga dari tenaga kerjanya sejak akhir tahun 2001.","dengan the purge, siebel akan memotong 2.400 karyawan - atau hampir sepertiga dari tenaga kerjanya - sejak akhir tahun 2001.",creative
paraphrase: sumber -sumber penegakan hukum yang berbicara dengan syarat anonimitas mengkonfirmasi bahwa limbaugh sedang diselidiki oleh kantor kejaksaan negeri palm beach county.,pejabat penegak hukum mengkonfirmasi bahwa limbaugh sedang diselidiki oleh kantor kejaksaan negeri palm beach county.,creative
paraphrase: sebelumnya dia telah melihat mekanik menyeringai dari east java hanya di televisi.,"hughes telah melihat wajah amrozi di televisi, gambar -gambar terkenal dari mekanik menyeringai dari jawa timur.",creative
paraphrase: chief financial officer andy bryant mengatakan bahwa kenaikan memiliki volume pengaruh yang lebih besar dari yang diperkirakan pejabat.,bryant mengatakan bahwa kenaikan memiliki efek yang lebih besar pada permintaan daripada yang diperkirakan oleh para pejabat.,creative
"paraphrase: dalam langkah yang tidak biasa, kantor paten dan merek dagang a.s. sedang mempertimbangkan kembali paten yang mempengaruhi halaman internet yang diperdebatkan oleh para kritikus untuk mengganggu jutaan situs web.","dalam langkah yang tidak biasa yang diperdebatkan oleh para kritikus dapat mengganggu jutaan situs web, kantor paten dan merek dagang a.s. sedang mempertimbangkan kembali paten yang mempengaruhi halaman internet.",safe
"paraphrase: powell membalas: ""dia menuduh presiden tindakan menggelikan,"" katanya.","jika demikian, kata powell, dia juga memanggil presiden dengan menggelikan.",creative
"paraphrase: ""yang memungkinkan kita lakukan adalah memiliki crossover yang jauh lebih hemat bahan bakar dan ditujukan untuk keluarga muda.""","""yang memungkinkan kita lakukan adalah memiliki crossover yang jauh lebih efisien, ditujukan untuk keluarga muda,"" kata mr. cowger.",balanced
"paraphrase: senator charles schumer, d-n.y., mengirim surat kepada presiden bush rabu menuntut tindakan atas undang-undang tersebut.","senator charles schumer (d-n.y.), seorang pendukung ruu boxer, mengirim surat kepada presiden bush pada hari rabu menuntut tindakan atas undang-undang tersebut.",balanced
"paraphrase: juru bicaranya, tom parker, mengatakan pengacara moore akan menanggapi keluhan senin.",parker mengatakan pengacara moore sedang meninjau pengaduan dan akan merespons senin.,creative
"paraphrase: lima puluh tujuh senator, termasuk 24 partai republik, telah menandatangani surat itu.","dari mereka yang menandatangani surat itu, 57 adalah senator, termasuk 24 partai republik.",creative
"paraphrase: pengadilan banding di seluruh negeri telah mengeluarkan putusan yang berbeda tentang masalah ini, memungkinkan tampilan publik dari sepuluh perintah dalam beberapa kasus dan melarangnya dalam hal lain.","pengadilan yang lebih rendah telah terpecah pada masalah ini, memungkinkan penggambaran sepuluh perintah dalam beberapa kasus dan tidak pada yang lain.",creative
paraphrase: kelima tersangka didakwa dengan perampokan dan peniruan kriminal seorang petugas polisi.,"para remaja ditahan atas tuduhan perampokan dan peniruan kriminal seorang perwira polisi, kata sumber.",creative
"paraphrase: rencana-rencana ini akan menawarkan cakupan kesehatan preventif serta perlindungan terhadap biaya perawatan kesehatan bencana, yang keduanya saat ini tersedia di bawah program yang dikelola pemerintah.","yang terakhir akan menawarkan cakupan kesehatan preventif serta perlindungan terhadap biaya perawatan kesehatan yang tidak terduga, yang keduanya saat ini tersedia di bawah medicare.",balanced
"paraphrase: ketika polisi melepaskan keempat dari rumah, beratnya berat badan 136 pound.",setiap anak laki -laki memiliki berat kurang dari 50 pound ketika mereka dikeluarkan dari rumah 10 oktober.,creative
"paraphrase: paul durousseau, 30, didakwa melakukan pembunuhan dalam lima pembunuhan jacksonville antara desember dan februari, dan juga dicurigai sebagai pembunuhan georgia 1997.","paul durousseau, 30, didakwa pada hari selasa dengan pembunuhan dalam lima pembunuhan antara desember dan februari, dan juga diduga merupakan pembunuhan tahun 1997 di negara bagian georgia.",creative
"paraphrase: jerman, lawan lain dari perang saat ini di dewan keamanan as, telah bergerak lebih dekat ke amerika serikat, dan tidak bersikeras pada jadwal hari senin.","jerman, lawan lain dari perang saat ini di dewan keamanan as, dalam beberapa minggu terakhir telah bergerak lebih dekat ke washington dan tidak bersikeras pada jadwal.",balanced
paraphrase: kandidat demokrat juga mulai mengumumkan total penggalangan dana mereka sebelum batas waktu hari rabu untuk mengajukan laporan triwulanan dengan komisi pemilihan federal.,kandidat demokrat juga mulai mengumumkan total penggalangan dana mereka sebelum batas waktu hari ini untuk mengajukan laporan triwulanan dengan komisi pemilihan federal.,safe
"paraphrase: dalam dua skema baru, orang yang menyamar sebagai perwakilan irs menargetkan keluarga anggota angkatan bersenjata dan pengguna email.",dua skema baru menargetkan keluarga mereka yang bertugas di pengguna militer dan email.,creative
"paraphrase: badan akan ""mempertimbangkan sebagai pengembalian pajak atau pembayaran yang tepat waktu"" 15 agustus jika mereka diajukan pada 22 agustus.",badan itu mengatakan akan dianggap tepat waktu pengembalian pajak atau pembayaran yang jatuh tempo dari jumat hingga 22 agustus jika selesai pada 22 agustus.,creative
"paraphrase: sebelumnya pada hari senin, grant thornton spa mengulangi pernyataan sebelumnya bahwa itu adalah ""korban tindakan penipuan"".","grant thornton mengklaim bahwa itu juga merupakan ""korban"" dari penipuan.",creative
"paraphrase: pada januari 1996, dua model telanjangnya ditangkap di atas snowdrift manhattan, berpose di bawah tanda ruang es krim yang mengiklankan fantasi beku.","pada 12 januari 1996, dua model telanjangnya ditangkap di atas snowdrift manhattan, berpose di bawah tanda ruang tamu es krim yang mengiklankan ""fantasi beku.""",safe
"paraphrase: remaja di sekolah menengah di mana kondom tersedia tidak lebih cenderung berhubungan seks daripada remaja lainnya, sebuah studi yang diterbitkan rabu.","teen-agers di sekolah menengah di mana kondom tersedia tidak lebih cenderung berhubungan seks daripada remaja lainnya, kata sebuah studi.",balanced
paraphrase: dia juga menandatangani kontrak dengan random house untuk menulis dua buku.,pauley juga mengumumkan kamis bahwa dia telah melakukan kesepakatan dengan random house untuk menulis dua buku.,creative
"paraphrase: pernyataan rancangan, yang diperoleh oleh reuters pada hari jumat, berhenti untuk mendukung tuduhan a.s. tetapi mengatakan beberapa aspek program iran mengangkat ""kekhawatiran serius"".","pernyataan ue berhenti untuk mendukung tuduhan as bahwa teheran mencari senjata nuklir tetapi mengatakan beberapa aspek program iran mengangkat ""kekhawatiran serius"".",creative
paraphrase: garis panjang terbentuk di luar pompa bensin dan orang -orang bergegas mendapatkan uang dari mesin tunai hari minggu ketika orang israel bersiap untuk menghadapi pemogokan yang mengancam untuk melumpuhkan negara itu.,garis panjang terbentuk hari minggu di luar pompa bensin dan orang -orang bergegas mendapatkan uang dari mesin tunai saat orang israel bersiap untuk efek pemogokan.,balanced
"paraphrase: sumbangan yang berasal dari serangan 11 september membantu mendorong kontribusi ke organisasi layanan manusia dan cabang besar dari united way masing -masing sebesar 15 persen dan 28,6 persen.","sumbangan yang berasal dari serangan 11 september membantu mendorong kontribusi ke organisasi layanan manusia sebesar 15 persen dan ke cabang besar united way sebesar 28,6 persen.",safe
"paraphrase: sementara ji memiliki hubungan yang tidak diragukan dengan al-qaeda, hubungan ""mungkin kurang dari tunduk . daripada keuntungan timbal balik dan bantuan timbal balik"".","sementara ji telah tidak diragukan hubungan dengan kelompok teroris al-qaeda, laporan itu mengatakan hubungan itu ""mungkin kurang dari kepatuhan . daripada keuntungan timbal balik dan bantuan timbal balik"".",balanced
"paraphrase: pembicara mengeluarkan pernyataan satu paragraf, dengan mengatakan, ""saya disarankan bahwa tuduhan tertentu atas perilaku kriminal telah diinterposkan terhadap penasihat hukum saya, j. michael boxley.","""saya disarankan bahwa tuduhan tertentu atas perilaku kriminal telah diselingi oleh penasihat hukum saya j. michael boxley,"" kata silver.",creative
paraphrase: southwest mengatakan baru-baru ini menjalankan opsi yang tersisa untuk pengiriman sembilan boeing 737-700 tahun depan.,boeing mengatakan kemarin bahwa southwest menggunakan opsi untuk membeli 15 737 untuk pengiriman tahun depan.,creative
"paraphrase: para pendukung ingat telah mengklaim telah menghasilkan lebih dari 1,6 juta tanda tangan.","sponsor ingat mengatakan mereka telah mengirimkan 1,6 juta tanda tangan.",creative
paraphrase: para pejabat mengatakan peeler dan jones tidak pernah menikah secara hukum tetapi memiliki pernikahan yang sama.,"menurut gbi, ms. peeler dan mr. jones tidak pernah menikah secara hukum tetapi memiliki pernikahan yang sama.",balanced
"paraphrase: pasukan amerika di sini menyelenggarakan pemilihan, yang menurut para pejabat merupakan langkah penting menuju membangun demokrasi di irak.","pasukan a.s. mengorganisir pemilihan, yang menurut para pejabat merupakan langkah menuju membangun demokrasi di negara ini.",creative
paraphrase: dia mengatakan bisnis pai layanan makanan tidak sesuai dengan strategi pertumbuhan jangka panjang perusahaan.,"""bisnis pai layanan makanan tidak sesuai dengan strategi pertumbuhan jangka panjang kami.",balanced
"paraphrase: tn. gettelfinger mengatakan pada konferensi pers itu bahwa ""kami akan terus memalu pada proses negosiasi sampai kami mencapai kesepakatan,"" dengan ford dan g.m.","""kami akan terus memalu pada proses negosiasi sampai kami mencapai kesepakatan,"" katanya.",creative
"paraphrase: pasar chip as diperkirakan akan menurun 2,1 persen tahun ini, kemudian tumbuh 15,7 persen pada tahun 2004.","pasar amerika akan menurun 2,1 persen menjadi 30,6 miliar pada tahun 2003, dan kemudian tumbuh 15,7 persen menjadi 35,4 miliar pada tahun 2004.",creative
paraphrase: malvo dibawa ke ruang sidang selama sekitar dua menit senin sehingga seorang saksi bisa mengidentifikasi dia.,malvo berada di ruang sidang selama sekitar dua menit kemarin untuk mengizinkan saksi penuntutan mengidentifikasi dia.,creative
"paraphrase: divisi utama cs lainnya, jasa keuangan, menghasilkan 666 juta laba bersih franc, enam persen di bawah kuartal sebelumnya.","cs financial services menghasilkan 666 juta laba bersih franc, enam persen lebih rendah dari pada kuartal keempat tahun lalu.",creative
"paraphrase: aturan baru ini akan memungkinkan satu perusahaan untuk memiliki stasiun tv yang mencapai 45 persen rumah tangga as, bukan 35 persen lama.","batas kepemilikan nasional yang diubah memungkinkan perusahaan untuk memiliki stasiun tv yang mencapai 45 persen rumah tangga as, bukan 35 persen.",balanced
"paraphrase: ""tapi mereka tidak pernah keluar dari pot bir lagi.""","hanya saja mereka tidak pernah keluar dari bir lagi. """,balanced
paraphrase: demokrat saat ini memiliki keunggulan 17-15 dalam delegasi kongres negara.,delegasi kongres texas sekarang adalah 17-15 demokrat.,creative
"paraphrase: futures minyak pemanasan oktober menetap .85 sen lebih rendah pada 69,89 sen per galon.","minyak pemanas oktober berakhir turun 0,41 sen menjadi 70,74 sen per galon.",creative
"paraphrase: ""kami sedang dalam proses tinjauan internal menyeluruh dengan bantuan profesional luar,"" katanya dalam pernyataan itu.","strong financial merilis pernyataan rabu malam: ""kami sedang dalam proses tinjauan internal menyeluruh.",creative
"paraphrase: microsoft mendukung yang menyiapkan ""otoritas kepercayaan email independen untuk membangun dan memelihara pedoman email komersial, mensertifikasi pengirim yang mengikuti pedoman, dan menyelesaikan sengketa pelanggan.""","gates mengatakan dia ingin melihat ""otoritas kepercayaan email independen"" yang ""menetapkan dan memelihara pedoman email komersial, menyatakan pengirim yang mengikuti pedoman, dan menyelesaikan perselisihan pelanggan.""",creative
"paraphrase: ketika manajer membiarkannya di apartemen, brianna berada di kamar tidur ibunya berbaring di bak mandi bayi, ditutupi dengan handuk dan menonton kartun.","ketika seorang manajer membiarkannya masuk ke apartemen, anak muda itu berbaring di bak mandi bayi, ditutupi dengan handuk dan menonton saluran kartun tv.",creative
