original_text,paraphrase_text,category,similarity_score,original_quality,paraphrase_quality,original_token_count,paraphrase_token_count,word_changes_count,substitutions_count,additions_count,deletions_count,is_valid,source
"paul durousseau, 30, didakwa pada hari selasa dengan pembunuhan dalam lima pembunuhan antara desember dan februari, dan juga diduga merupakan pembunuhan tahun 1997 di negara bagian georgia.","paul durousseau, 32, didakwa selasa dengan pembunuhan dalam lima pembunuhan jacksonville antara desember dan februari, dan dalam pembunuhan georgia 1997.",creative,0.5714285714285714,"{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 0.8888888888888888}","{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 0.8}",42,38,6,3,1,2,True,paraphrase_detection
"""pernikahan sang putri tidak didirikan dengan paksa,"" kata vasile ionescu, dari pusat kebijakan publik roma.","vasile ionescu, dari pusat kebijakan publik roma, mengatakan: ""pernikahan sang putri tidak didirikan dengan paksa.",safe,0.85,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}",26,26,2,0,1,1,True,paraphrase_detection
tetapi kritik senat terhadap rencana dpr selasa muncul di beberapa bidang.,dan beberapa senat republikan rewel tentang peta dpr.,creative,0.23529411764705882,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 8, 'unique_word_ratio': 1.0}",17,13,3,2,0,1,True,paraphrase_detection
chiron sudah memiliki hampir 20 persen penerimaan dari pemegang saham powderject.,chiron memiliki penerimaan dari pemegang hampir 20 persen saham bubuk.,balanced,0.7692307692307693,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 10, 'unique_word_ratio': 1.0}",17,13,4,1,1,2,True,paraphrase_detection
udara yang sejuk dan lembab pindah ke colorado kamis pagi dan membawa curah hujan ke dua kebakaran hutan yang telah memaksa ribuan orang melarikan diri dan mengancam beberapa ratus rumah.,"udara yang keren dan lembab pindah ke colorado semalam, meningkatkan harapan bagi petugas pemadam kebakaran yang berjuang melawan dua kebakaran hutan yang memaksa ribuan orang melarikan diri dan mengancam ratusan rumah.",creative,0.47368421052631576,"{'quality_score': 100, 'issues': [], 'word_count': 30, 'unique_word_ratio': 0.8666666666666667}","{'quality_score': 100, 'issues': [], 'word_count': 31, 'unique_word_ratio': 0.8709677419354839}",36,38,4,3,0,1,True,paraphrase_detection
"satu -satunya republikan yang diumumkan untuk menggantikan davis adalah rep. darrell issa dari vista, yang telah menghabiskan 1,71 juta dari uangnya sendiri untuk memaksa penarikan kembali.","sejauh ini satu -satunya kandidat partai besar yang dinyatakan adalah rep. darrell issa, seorang republikan yang telah menghabiskan 1,5 juta dari uangnya sendiri untuk mendanai penarikan kembali.",creative,0.5833333333333334,"{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.8846153846153846}","{'quality_score': 100, 'issues': [], 'word_count': 27, 'unique_word_ratio': 0.9629629629629629}",41,38,7,4,2,1,True,paraphrase_detection
"gordon menekankan bahwa ruu-nya ""adalah ruu yang dipelajari oleh pelajaran dan bukan refleksi tentang penanganan admiral gehman atas penyelidikan columbia.""","tetapi gordon menekankan bahwa undang-undang yang diperkenalkannya minggu lalu adalah ""ruu yang dipelajari oleh pelajaran dan bukan refleksi tentang penanganan admiral (harold) gehman atas penyelidikan columbia.""",balanced,0.7096774193548387,"{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.9615384615384616}",35,45,5,2,2,1,True,paraphrase_detection
"mereka dibebaskan ke pihak berwenang setelah petugas mengirimkan soda ke pria bersenjata itu, menggunakan tongkat panjang untuk melewati paket enam melalui pintu.","mereka dibebaskan ke pihak berwenang setelah petugas mengirimkan enam paket dr pepper ke pria bersenjata itu, menggunakan tongkat panjang untuk melewati soda melalui pintu.",safe,0.92,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9545454545454546}","{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.9583333333333334}",25,29,2,2,0,0,True,paraphrase_detection
"kami sangat yakin kami memiliki hak mutlak untuk menggunakan kata umum lonjakan sebagai nama jaringan kami. """,kami sangat percaya bahwa kami memiliki hak mutlak untuk menggunakan kata umum spike untuk memberi nama jaringan kami.,creative,0.6,"{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 0.9411764705882353}","{'quality_score': 100, 'issues': [], 'word_count': 18, 'unique_word_ratio': 0.8888888888888888}",21,22,3,2,0,1,True,paraphrase_detection
"dia dikirim ke rumah sakit larned state, tempat dia dievaluasi dan dirawat.",dia memerintahkannya dikirim ke rumah sakit keamanan negara yang dikeringkan untuk evaluasi dan perawatan yang berkelanjutan.,creative,0.3181818181818182,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 0.9166666666666666}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 0.9375}",20,20,3,2,1,0,True,paraphrase_detection
"""sco belum menunjukkan bukti bahwa kami telah melanggar perjanjian kami dengan cara apa pun,"" kata juru bicara ibm trink guarino kepada internetnews.com.","""sco belum menunjukkan bukti bahwa kami melanggar perjanjian kami,"" kata juru bicara trink guarino.",balanced,0.64,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9545454545454546}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",34,22,5,0,0,5,True,paraphrase_detection
ribuan orang di inggris selatan melihat sekilas gerhana bulan ketika mereka menatap langit pada sabtu malam.,ribuan orang di inggris selatan melihat sekilas gerhana bulan ketika mereka menatap langit malam hari ini.,balanced,0.7894736842105263,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",20,18,2,0,1,1,True,paraphrase_detection
"di community college, biaya kuliah akan melonjak menjadi 2.800 dari 2.500.",mahasiswa community college akan melihat kuliah mereka naik 300 menjadi 2.800 atau 12 persen.,creative,0.36363636363636365,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",22,22,5,4,0,1,True,paraphrase_detection
"sebaliknya, tiket untuk jersey jam mulai dijual tadi malam melalui ticketmaster.","tiket, tersedia melalui ticketmaster, mulai dijual kemarin.",creative,0.4666666666666667,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 7, 'unique_word_ratio': 1.0}",19,15,3,3,0,0,True,paraphrase_detection
"di bawah hukum meksiko, perburuan hadiah dianggap sebagai bentuk penculikan.","bounty hunting ilegal di meksiko, dan pemburu hadiah didakwa dengan penculikan.",creative,0.3157894736842105,"{'quality_score': 100, 'issues': [], 'word_count': 10, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}",15,19,4,2,1,1,True,paraphrase_detection
"dia mendaftarkan buku -buku lf.n leapfrog enterprises, hasbro inc. has.n beyblade starter set, dan garis boneka bratz mga entertainment sebagai mainan yang mencuri pangsa pasar.","buku lf.n leapfrog enterprises lf.n leappad, hasbro inc. has.n beyblade starter set, dan bratz doll s line dari mga entertainment semuanya mencuri pangsa pasar, katanya.",creative,0.5714285714285714,"{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 0.96}",52,57,6,1,3,2,True,paraphrase_detection
"mosel tidak dapat menyajikan laporan keuangan dalam waktu karena merger di antara anak perusahaan dan perubahan akuntan, kata perusahaan itu pada hari senin.","mosel tidak dapat menyajikan laporan keuangan dalam waktu karena merger di antara anak perusahaan dan perubahan akuntan, kata perusahaan itu kemarin.",safe,0.84,"{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 0.9565217391304348}","{'quality_score': 100, 'issues': [], 'word_count': 21, 'unique_word_ratio': 0.9523809523809523}",28,26,1,1,0,0,True,paraphrase_detection
"dewan direksi peoplesoft inc. pada hari jumat dengan suara bulat menolak tawaran revisi oracle corp. sebesar 19,50 per saham.",dewan direksi peoplesoft inc. memberikan suara bulat pada hari jumat untuk merekomendasikan bahwa pemegang saham menolak tawaran yang ditingkatkan oracle untuk pengambilalihan yang bermusuhan.,creative,0.45161290322580644,"{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 0.9166666666666666}",31,33,5,3,1,1,True,paraphrase_detection
"""jika menguras kolam di maryland akan membantu membangun kepolosannya lebih lanjut, kami menyambutnya.","jika menguras kolam di maryland selanjutnya akan membantu membangun kepolosan steve, kami menyambutnya. """,balanced,0.6842105263157895,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",24,24,4,1,2,1,True,paraphrase_detection
"""tiga minggu di oktober"" mulai dijual senin, hampir setahun setelah penembakan sniper washington, d.c. area dimulai.","buku moose mulai dijual senin, hampir setahun setelah penembakan sniper dimulai di daerah washington.",creative,0.5652173913043478,"{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}",30,23,4,1,1,2,True,paraphrase_detection
walikota mike bloomberg berbobot mantan bintang sepak bola william the cultrigerator perry untuk kontes makan hot dog fourth of july nathan yang terkenal ke -88.,mantan bintang bears william the luldrigerator perry berkompetisi dalam kontes makan hot dog fourth of july nathan yang terkenal pada hari jumat.,creative,0.47058823529411764,"{'quality_score': 100, 'issues': [], 'word_count': 25, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 1.0}",45,38,5,4,0,1,True,paraphrase_detection
"analisis cbo dari paket senat mengatakan amandemen yang disponsori oleh senator maria cantwell, d-wash., menyumbang 40 miliar dari total biaya.",kantor anggaran mengatakan satu ketentuan ruu senat menyumbang 40 miliar dari biaya.,creative,0.2857142857142857,"{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 0.95}","{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}",35,15,3,1,0,2,True,paraphrase_detection
hasil dari pembuat minuman ringan no. 2 pepsico inc. pep.n kemungkinan besar menjadi sorotan.,hasil dari pembuat minuman ringan no. 2 as pepsico inc. (nyse: pep - news - people) cenderung menjadi sorotan.,creative,0.52,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 19, 'unique_word_ratio': 0.9473684210526315}",24,33,3,1,2,0,True,paraphrase_detection
mahasiswa community college akan melihat kuliah mereka naik 300 menjadi 2.800 atau 12 persen.,"biaya kuliah di community college enam tahun akan melompati 300, menjadi 2.800.",creative,0.4090909090909091,"{'quality_score': 100, 'issues': [], 'word_count': 14, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}",22,22,5,2,2,1,True,paraphrase_detection
negara bagian ini telah menerima 19 entri dalam kompetisi untuk peringatan world trade center dan bekerja dengan keluarga korban untuk memilih pemenang.,negara bagian telah menerima 19 entri dalam kompetisi itu dan bekerja dengan keluarga korban untuk memilih pemenang.,balanced,0.7391304347826086,"{'quality_score': 100, 'issues': [], 'word_count': 22, 'unique_word_ratio': 0.9545454545454546}","{'quality_score': 100, 'issues': [], 'word_count': 17, 'unique_word_ratio': 1.0}",26,19,2,1,0,1,True,paraphrase_detection
microsoft mengakuisisi pc virtual ketika membeli aset connectix awal tahun ini.,"microsoft mengakuisisi pc virtual dari pengembangnya, connectix, awal tahun ini.",creative,0.6,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 10, 'unique_word_ratio': 1.0}",17,19,2,1,1,0,True,paraphrase_detection
"sebagai gantinya, korea utara akan diminta untuk mengakhiri program senjata nuklirnya.","""sebagai imbalan, kami berharap korea utara melepaskan senjata nuklir.""",creative,0.3157894736842105,"{'quality_score': 100, 'issues': [], 'word_count': 11, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 9, 'unique_word_ratio': 1.0}",15,14,6,3,3,0,True,paraphrase_detection
"hasil utama demokratis memiliki margin kesalahan plus atau minus 6,1 poin persentase.","sampel demokratis memiliki margin kesalahan plus atau minus 6,1 persen.",balanced,0.6470588235294118,"{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 10, 'unique_word_ratio': 1.0}",18,16,2,2,0,0,True,paraphrase_detection
keputusan pengadilan tahun 1992 menegaskan kembali temuan dasar roe yang melindungi pilihan aborsi tetapi mengurangi standar perlindungan yang dijamin untuk wanita oleh roe.,"dalam kasus tahun 1992, mahkamah agung menegaskan kembali temuan -temuan dasar roe yang melindungi pilihan aborsi, tetapi mengurangi standar perlindungan yang dijamin bagi perempuan oleh roe.",creative,0.6,"{'quality_score': 100, 'issues': [], 'word_count': 23, 'unique_word_ratio': 0.9565217391304348}","{'quality_score': 100, 'issues': [], 'word_count': 26, 'unique_word_ratio': 0.9615384615384616}",27,33,5,2,3,0,True,paraphrase_detection
"""saya pikir kita telah menghancurkan sekitar setengah dari al qaeda, operator top al qaeda, dan itu bagus,"" kata mr. bush.","""kami telah menghancurkan sekitar setengah dari al qaeda, operator top al qaeda, dan itu bagus.",balanced,0.6818181818181818,"{'quality_score': 100, 'issues': [], 'word_count': 20, 'unique_word_ratio': 0.9}","{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 0.8666666666666667}",37,26,3,1,0,2,True,paraphrase_detection
jaksa penuntut berpendapat bahwa mr. durst telah merencanakan pembunuhan itu untuk mengambil identitas tuan black.,jaksa penuntut menyatakan bahwa durst membunuh black untuk mencoba mengambil identitas black.,creative,0.47368421052631576,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 12, 'unique_word_ratio': 1.0}",22,18,5,2,1,2,True,paraphrase_detection
"dalam sebuah wawancara yang disiarkan televisi pada hari rabu, presiden ecb wim duisenberg mengatakan terlalu dini untuk membahas pemotongan suku bunga lebih lanjut di zona euro 12 negara.",presiden bank sentral eropa wim duisenberg mengatakan dalam sebuah wawancara televisi bahwa terlalu dini untuk membahas pemotongan suku bunga lebih lanjut di zona euro.,balanced,0.6176470588235294,"{'quality_score': 100, 'issues': [], 'word_count': 28, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 24, 'unique_word_ratio': 1.0}",36,29,4,1,1,2,True,paraphrase_detection
"blue-chip dow jones industrial average .dji naik turun 28,08 poin, atau 0,3 persen, di 9.256,49.","rata -rata industri dow jones ditutup turun 18,06, atau 0,2 persen, pada 9266,51.",creative,0.28125,"{'quality_score': 100, 'issues': [], 'word_count': 15, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}",37,25,8,7,0,1,True,paraphrase_detection
"""pesannya adalah: jika seseorang berpikir untuk mendapatkan suntikan flu, mereka tidak harus menunggu.","""pesannya kepada publik adalah: jika anda berpikir untuk mendapatkan suntikan flu, jangan menunggu lagi,"" katanya. """,creative,0.5652173913043478,"{'quality_score': 100, 'issues': [], 'word_count': 13, 'unique_word_ratio': 1.0}","{'quality_score': 100, 'issues': [], 'word_count': 16, 'unique_word_ratio': 1.0}",19,25,5,2,3,0,True,paraphrase_detection
