original,paraphrase,category,source,similarity_score
Dua kasus tersebut berkaitan dengan kebijakan penerimaan sekolah hukum University of Michigan dan sarjana.,"Kedua kasus tersebut berasal dari University of Michigan, satu yang melibatkan penerimaan sarjana dan yang lainnya, penerimaan sekolah hukum.",creative,paraphrase_detection,0.4782608695652174
Perang Kongo dimulai pada tahun 1998 ketika Uganda dan Rwanda menyerbu untuk mendukung pemberontak yang berjuang untuk menjatuhkan pemerintah pusat.,Perang Republik Demokratik Kongo dimulai pada tahun 1998 ketika Uganda dan Rwanda menyerbu bersama untuk mendukung pemberontak yang mencoba menggulingkan Kinshasa.,balanced,paraphrase_detection,0.6153846153846154
Dia mengatakan pengacara Jane Doe meminta Verizon untuk menahan namanya karena dia berencana menantang panggilan pengadilan.,"Jane Doe, memutuskan untuk melawan panggilan pengadilan, meminta Verizon untuk menahan namanya.",creative,paraphrase_detection,0.5263157894736842
Kedua pria itu diduga berusaha melibatkan orang buangan Rusia di Inggris dalam plot pembunuhan.,Informan itu menuduh bahwa kedua orang yang ditangkap itu berusaha melibatkan orang -orang buangan Rusia di Inggris dalam konspirasi untuk membunuh Putin.,creative,paraphrase_detection,0.44
"Dewan terdiri dari 13 Syiah, lima orang Arab Sunni, lima Kurdi, seorang Kristen Asyur dan seorang Turkmen","Dewan ini mencakup 13 Syiah, lima Kurdi, lima Sunni, satu Kristen dan satu Turkoman.",creative,paraphrase_detection,0.42857142857142855
"Presiden Universitas Michigan Mary Sue Coleman mengatakan dalam sebuah pernyataan di situs web universitas, ""Nilai -nilai fundamental kami belum berubah.","""Nilai -nilai mendasar kami belum berubah,"" Mary Sue Coleman, presiden universitas, mengatakan dalam sebuah pernyataan di Ann Arbor.",balanced,paraphrase_detection,0.72
"Perusahaan ini bekerja dengan ObjectWeb Consortium, Apache Software Foundation dan komunitas pengembangan Eclipse IDE sebagai bagian dari upaya.","Kerangka kerja ini akan didasarkan pada pekerjaan perusahaan dengan ObjectWeb Consortium, Apache Software Foundation dan Eclipse IDE Community.",creative,paraphrase_detection,0.48148148148148145
Produk pertama cenderung biaya dongle antara US $ 100 dan US $ 150 yang akan membangun koneksi antara perangkat elektronik konsumen dan PC.,Produk pertama kemungkinan adalah dongle seharga $ 100 hingga $ 150 yang akan membuat koneksi antara perangkat elektronik konsumen dan PC.,balanced,paraphrase_detection,0.64
"Konfigurasi dasar dengan prosesor Intel Celeron 2.0GHz, memori 128m byte, hard drive 40g-byte, dan drive CD-ROM berharga US $ 729.","Konfigurasi dasar dengan RAM 2.4GHz Pentium 4, 128MB, hard drive 40GB, dan drive CD-ROM berharga $ 699.",creative,paraphrase_detection,0.45161290322580644
"""Kami memiliki beberapa peluang kecil di bulan November dan mungkin Januari,"" kata Mr. Parsons secara optimis.","""Saya pikir kami memiliki beberapa peluang - beberapa peluang kecil - pada bulan November dan mungkin Januari,"" katanya.",creative,paraphrase_detection,0.5416666666666666
Pembuat vaksin telah didorong ke pusat perhatian sebagai program pemerintah untuk mendorong vaksinasi yang lebih luas dan kekhawatiran serangan biologis terhadap target sipil dan militer.,Pembuat vaksin telah didorong ke pusat perhatian karena program pemerintah mendorong vaksinasi yang lebih luas di tengah kekhawatiran serangan biologis.,balanced,paraphrase_detection,0.6428571428571429
"Kurang dari sebulan setelah meninggalkan kursi jangkar di ""Dateline NBC,"" Jane Pauley telah menandatangani kesepakatan baru dengan NBC untuk menjadi tuan rumah acara bincang -bincang siang hari yang disindikasikan.","Kurang dari sebulan setelah pergi sebagai tuan rumah ""Dateline NBC,"" Pauley setuju Kamis untuk meluncurkan acara bincang -bincang siang hari untuk NBC Enterprises.",creative,paraphrase_detection,0.4864864864864865
"""Rilis adalah yang terbaru dari serangkaian upaya pemerintah untuk memindahkan Myanmar ke demokrasi multi-partai dan konsiliasi nasional.""","""Rilis adalah yang terbaru dari serangkaian upaya pemerintah untuk memindahkan Myanmar lebih dekat ke demokrasi multipartai dan rekonsiliasi nasional,"" kata sebuah pernyataan pemerintah.",creative,paraphrase_detection,0.5862068965517241
"Beberapa jam kemudian, DPR memilih 256 hingga 170 untuk meloloskan Undang-Undang Restorasi Hutan Sehat yang disponsori oleh Rep. Scott McInnis, R-Colo.","DPR memilih 256-170 pada hari Selasa untuk menyetujui RUU yang disponsori oleh Rep. Scott McInnis, R-Colo.",creative,paraphrase_detection,0.5333333333333333
"Saya ingin mengucapkan terima kasih kepada Pak Alex Ferguson secara terbuka karena menjadikan saya pemain saya hari ini. ""","Saya ingin mengucapkan terima kasih kepada Pak Alex Ferguson secara terbuka karena menjadikan saya pemain seperti hari ini, kata Beckham dalam pernyataannya.",balanced,paraphrase_detection,0.7083333333333334
Lebih dari 130 orang dan $ 17 juta telah disita secara nasional dalam operasi oleh FBI dan lembaga lain untuk menghentikan kejahatan dunia maya.,Lebih dari 130 orang telah ditangkap dan properti senilai $ 17 juta disita dalam sapuan penipuan internet yang diumumkan pada hari Jumat oleh tiga lembaga pemerintah A.S.,creative,paraphrase_detection,0.358974358974359
"Tanpa membahas secara spesifik, manajer Oracle juga mengindikasikan sekitar 8.000 pekerja PeopleSoft dapat mengharapkan PHK massal.","Manajer Oracle juga mengindikasikan sekitar 8.000 pekerja PeopleSoft dapat mengharapkan PHK massal, meskipun mereka tidak masuk ke spesifik.",balanced,paraphrase_detection,0.6666666666666666
"""Saya senang berada di sini di Amerika Serikat, jauh dari cengkeraman tiran Castro,"" kata Wilson melalui penerjemah Spanyol.","""Saya sangat senang berada di sini di Amerika Serikat yang jauh dari cengkeraman tiran Castro,"" kata Wilson kepada hakim.",balanced,paraphrase_detection,0.7083333333333334
"Michel, yang tetap di pemerintahan, membantah bahwa tekanan AS telah memicu langkah pemerintah.","Michel, yang telah tinggal di pemerintahan baru, membantah bahwa tekanan A.S. yang telah memicu langkah pemerintah.",balanced,paraphrase_detection,0.6842105263157895
"Pada Januari 1996, dua model telanjangnya ditangkap di atas Snowdrift Manhattan, berpose di bawah tanda ruang es krim yang mengiklankan fantasi beku.","Pada 12 Januari 1996, dua model telanjangnya ditangkap di atas Snowdrift Manhattan, berpose di bawah tanda ruang tamu es krim yang mengiklankan ""fantasi beku.""",safe,paraphrase_detection,0.8846153846153846
Lakhani dituduh berusaha memberikan dukungan material dan sumber daya kepada kelompok teroris dan bertindak sebagai broker senjata tanpa lisensi.,"Dia dituduh berusaha memberikan dukungan material dan sumber daya kepada teroris, dan berurusan dengan senjata tanpa lisensi.",balanced,paraphrase_detection,0.6086956521739131
"General Motors Corp memposting rekor 8,4 persen peningkatan pada tahun 2000.","General Motors Corp. membukukan peningkatan terbaik di tahun 2000 di 8,4 persen.",balanced,paraphrase_detection,0.6470588235294118
Penahanannya membawa ke 19 jumlah dari 55 orang Irak yang paling dicari sekarang dalam tahanan AS.,Penahanannya membawa ke 19 jumlah dari 55 yang telah ditangkap.,creative,paraphrase_detection,0.47368421052631576
"""Bertentangan dengan keputusan pengadilan, kami sangat yakin Kongres memberi Otoritas FTC untuk mengimplementasikan National Do Call List.","""Bertentangan dengan keputusan pengadilan, kami dengan tegas percaya bahwa Kongres memberi wewenang F.T.C. untuk mengimplementasikan daftar nasional-not-panggilan,"" kata anggota Kongres dalam sebuah pernyataan.",creative,paraphrase_detection,0.32432432432432434
"Ruffner, 45, belum memiliki pengacara dalam tuduhan pembunuhan, kata pihak berwenang.","Ruffner, 45, tidak memiliki pengacara atas tuduhan pembunuhan, kata pihak berwenang.",balanced,paraphrase_detection,0.7333333333333333
Beberapa komputer juga digunakan untuk mengirim pesan email spam untuk menggendong lalu lintas ke situs.,Beberapa juga digunakan untuk mengirim pesan email spam untuk meningkatkan lalu lintas ke situs.,safe,paraphrase_detection,0.8125
"Ini juga menghadapi keterlambatan dan ketidakpastian peraturan yang signifikan, dan mengancam kerusakan serius pada bisnis perusahaan, tambahnya.","""Ini sangat bersyarat, menghadapi keterlambatan dan ketidakpastian peraturan yang signifikan, dan mengancam kerusakan serius pada bisnis kami.""",balanced,paraphrase_detection,0.6818181818181818
Mason mengatakan al-Amoudi ditangkap di Bandara Internasional Dulles pada hari Minggu ketika ia datang ke negara itu.,Al-Amoudi ditangkap di Bandara Internasional Dulles setelah tiba dengan penerbangan British Airways dari London.,creative,paraphrase_detection,0.32142857142857145
"Saya tidak pernah berpikir saya akan menulis kata -kata ini, tapi begini: Saya merindukan Vin Diesel.","Saya tidak pernah berpikir saya akan mengatakan ini, tetapi saya hampir merindukan Vin Diesel pada awalnya.",creative,paraphrase_detection,0.5
"Temuan-temuan itu, yang diterbitkan dalam Journal of American Medical Association hari ini, adalah berita buruk terbaru tentang terapi estrogen-progestin.","Temuan, yang diterbitkan Selasa di Journal of American Medical Association, adalah berita buruk terbaru tentang terapi estrogen-progestin.",balanced,paraphrase_detection,0.76
Para ahli mengatakan kasus ini menandai salah satu pertama kalinya di mana orang tua dituduh berkontribusi pada bunuh diri anak.,Pakar hukum mengatakan kasus ini dapat menandai pertama kalinya orang tua dihukum karena berkontribusi pada bunuh diri anak.,creative,paraphrase_detection,0.5384615384615384
Amandemen untuk menghapus pengecualian untuk situs yang disetujui negara gagal dengan suara 237-186 yang lebih dekat.,Amandemen untuk menghapus perlindungan tersebut gagal dengan suara 186 hingga 237.,creative,paraphrase_detection,0.45
AP mengutip seorang polisi lokal yang mengatakan bahwa pasukan Inggris menjadi sasaran oleh warga kota yang marah atas kematian warga sipil selama demonstrasi kemarin di kota Maju al-Kabir.,Associated Press mengutip seorang polisi setempat yang mengatakan bahwa pasukan Inggris menjadi sasaran oleh warga kota yang marah atas kematian warga sipil selama demonstrasi sebelumnya di kota Maju al-Kabir.,balanced,paraphrase_detection,0.78125
"Baer mengatakan dia telah menyimpulkan bahwa pengacara untuk dua korban ""telah menunjukkan, meskipun hampir ... bahwa Irak memberikan dukungan material kepada bin Laden dan al-Qaeda"".","Hakim Harold Baer menyimpulkan pada hari Rabu bahwa pengacara untuk dua korban ""telah menunjukkan, meskipun hampir ... bahwa Irak memberikan dukungan material kepada bin Laden dan al-Qaida.""",balanced,paraphrase_detection,0.7272727272727273
"Walikota Michael R. Bloomberg mengatakan kemarin bahwa perilaku pria ""adalah memalukan, dan sama sekali tidak pantas untuk karyawan kota.""","Walikota Bloomberg mengatakan ""perilaku orang -orang yang dimaksud adalah memalukan dan sama sekali tidak pantas bagi karyawan kota.""",creative,paraphrase_detection,0.5555555555555556
"Saat ini, hanya enam negara bagian: Arkansas, Michigan, Minnesota, New Jersey, Virginia, dan Wisconsin.","Manual yang diproduksi oleh hanya enam negara bagian _ Arkansas, Michigan, Minnesota, New Jersey, Virginia dan Wisconsin _ sekarang memiliki bagian seperti itu.",creative,paraphrase_detection,0.5384615384615384
Tn. Brendsel diharapkan tetap bersama Yayasan Freddie Mac.,Freddie mengharapkan Brendsel untuk terus melayani sebagai ketua Yayasan Freddie Mac.,creative,paraphrase_detection,0.3333333333333333
"Mereka juga membentuk kembali hubungan bisnis ritel di tempat lain, karena perusahaan mengambil ide dan praktik yang mengubah cara mereka melakukan bisnis di perusahaan mereka sendiri dan dengan orang lain.","Mereka juga membentuk kembali hubungan bisnis ritel, karena perusahaan mengambil konsep dan praktik yang mengubah cara mereka melakukan bisnis secara internal dan dengan orang lain.",balanced,paraphrase_detection,0.75
"Frank Quattrone, mantan Guru Banking Investasi Teknologi Boston First Suisse, dilaporkan mengaku tidak bersalah pada hari Selasa atas tuduhan menghalangi keadilan dan perusakan saksi.",NEW YORK - (Dow Jones) - Mantan bankir investasi bintang Frank Quattrone mengaku tidak bersalah pada hari Selasa atas tuduhan pidana atas penghalang keadilan dan perusakan saksi.,creative,paraphrase_detection,0.4594594594594595
"Ini adalah pemilihan kelima di Irak, setelah kota utara Mosul dan tiga kota di selatan Irak.",Pemilihan lain telah terjadi di kota utara Mosul dan tiga kota di selatan Irak.,creative,paraphrase_detection,0.5555555555555556
Dikatakan pengaduan sipil oleh Komisi Sekuritas dan Bursa juga diharapkan.,Stewart juga menghadapi penyelidikan terpisah oleh Komisi Sekuritas dan Bursa.,creative,paraphrase_detection,0.4666666666666667
"""Pengacara individu ini mencoba memperoleh dari lapangan lulus gratis untuk mengunduh atau mengunggah musik online secara ilegal.""","""Pengacaranya berusaha mendapatkan umpan gratis untuk mengunduh atau mengunggah musik secara ilegal.",creative,paraphrase_detection,0.43478260869565216
"Tetapi SCO telah membalas, dengan mengatakan: ""Kami melihat pengajuan klaim IBM hari ini sebagai upaya untuk mengalihkan perhatian dari model bisnis Linux yang cacat.","Dalam sebuah pernyataan, seorang juru bicara SCO mengatakan, ""Kami melihat pengajuan gugatan IBM hari ini sebagai upaya untuk mengalihkan perhatian dari model bisnis Linux yang cacat.",balanced,paraphrase_detection,0.6285714285714286
Helikopter melayang di atas al-Khalidiya ke dini hari Minggu.,Helikopter melayang-layang sepanjang hari di atas lingkungan al-Khalidiya di mana serangan itu terjadi.,creative,paraphrase_detection,0.47368421052631576
"Jika Walker memohon keputusan Parrish, itu akan menghentikan proses ekstradisi dan bisa memakan waktu beberapa bulan, kata Rork.","Banding akan menghentikan proses ekstradisi dan bisa memakan waktu beberapa bulan, kata Rork.",balanced,paraphrase_detection,0.6666666666666666
"Boykin juga menyebut para pejuang Islam sebagai ""musuh spiritual"" Amerika bahwa, ""hanya akan dikalahkan jika kita melawan mereka dalam nama Yesus"".","""Musuh spiritual kami,"" lanjut Boykin, ""hanya akan dikalahkan jika kita melawan mereka dalam nama Yesus.""",balanced,paraphrase_detection,0.6153846153846154
Kerentanan pertama adalah pembukaan buffer yang dihasilkan dari kegagalan IE untuk menentukan dengan benar jenis objek yang dikembalikan dari server web.,"Pertama, Microsoft mengatakan kerentanan buffer overrun terjadi karena IE tidak menentukan jenis objek yang dikembalikan dari server web.",creative,paraphrase_detection,0.48148148148148145
"""Untuk memastikan bahwa kami menghindari persepsi kesalahan, kami tidak memadatkan dana yang sesuai dan tidak sesuai (dari Kongres),"" kata Faletti.","""Untuk memastikan bahwa kami menghindari persepsi kesalahan, kami tidak akan datang dana yang sesuai dan tidak disetujui [dari Kongres],"" kata Faletti.",balanced,paraphrase_detection,0.7037037037037037
"Di Falluja pada hari Kamis, dua granat dilemparkan ke tentara dari Resimen Kavaleri Lapis Baja Ketiga, melukai tujuh.","Di Al-Fallujah, dua granat dilemparkan Kamis di tentara dari Resimen Kavaleri Lapis Baja ke-3, melukai tujuh, tidak ada yang serius.",creative,paraphrase_detection,0.5714285714285714
"Pangeran Saud berkata, ""Kerajaan Arab Saudi telah secara keliru dan tidak dituduh melakukan keterlibatan dalam serangan teroris tragis pada 11 September 2001.""","""Kerajaan Arab Saudi secara salah dan dituduh dituduh keterlibatan dalam serangan teroris tragis 11 September 2001,"" katanya.",balanced,paraphrase_detection,0.6296296296296297
"""Jika standar keandalan sukarela dipenuhi, kami tidak akan memiliki masalah.""","""Jika standar keandalan sukarela telah dipenuhi, kami tidak akan memiliki masalah,"" kata Dhaliwal.",safe,paraphrase_detection,0.8125
"Bush juga berharap untuk memoles kredensial anti-Aids-nya di Uganda, yang telah dipuji sebagai pelopor Afrika dalam memerangi penyakit pembunuh.",Presiden Bush terbang ke Uganda Jumat berharap untuk memoles kredensial anti-AIDS di negara yang dipuji sebagai pelopor Afrika dalam memerangi epidemi.,creative,paraphrase_detection,0.6
